contract,round,date,position,return
CC,1,2011-01-04,-1.0,-0.0
CC,1,2011-01-05,-1.0,0.08769095165497534
CC,1,2011-01-06,-1.0,0.023713262840385278
CC,1,2011-01-07,-1.0,-0.021883434580369027
CC,1,2011-01-10,-1.0,-0.03437540701531042
CC,1,2011-01-11,-1.0,-0.059347501349667445
CC,1,2011-01-12,-1.0,-0.02795228065956267
CC,1,2011-01-13,-1.0,0.007923799809588654
CC,1,2011-01-14,-1.0,-0.07713201702243977
CC,1,2011-01-18,-1.0,-0.019353565840238642
CC,1,2011-01-19,-1.0,-0.07398243831609976
CC,1,2011-01-20,-1.0,-0.08953012873506613
CC,1,2011-01-21,-1.0,-0.006779517763330582
CC,1,2011-01-24,-1.0,-0.14693351794969298
CC,1,2011-01-25,-1.0,-0.024646456254021322
CC,1,2011-01-26,-1.0,-0.018496204714909675
CC,1,2011-01-27,-1.0,-0.006640866693989257
CC,1,2011-01-28,1.0,0.09104757787413953
CC,1,2011-01-31,-1.0,0.08070239110550323
CC,1,2011-02-01,1.0,0.04127252995323829
CC,1,2011-02-02,1.0,0.04138493269462597
CC,1,2011-02-03,1.0,0.006548583297024105
CC,1,2011-02-04,1.0,-0.1188150603121745
CC,1,2011-02-07,1.0,-0.02926993198476354
CC,1,2011-02-08,1.0,0.016882723080220898
CC,1,2011-02-09,1.0,-5.527913114874644e-06
CC,1,2011-02-10,1.0,0.09680420537001473
CC,1,2011-02-11,-1.0,-0.002111343549380018
CC,1,2011-02-14,-1.0,-0.03811798692693731
CC,1,2011-02-15,-1.0,0.04111798093685518
CC,1,2011-02-16,-1.0,-0.057590326534122716
CC,1,2011-02-17,-1.0,-0.01855924009884539
CC,1,2011-02-18,-1.0,-0.06768758968687824
CC,1,2011-02-22,1.0,-0.09657883715814106
CC,1,2011-02-23,1.0,0.04829505440085831
CC,1,2011-02-24,1.0,-0.006619830525239494
CC,1,2011-02-25,1.0,0.015650950907071484
CC,1,2011-02-28,1.0,0.06367237585148014
CC,1,2011-03-01,1.0,-0.08574284565035134
CC,1,2011-03-02,1.0,0.04863953855920778
