date,regime,regime_prob_0,regime_prob_1,regime_prob_2
2004-06-02,0,1.0,1.5408089915378626e-25,3.4584912052816915e-46
2004-06-03,0,1.0,4.718764917396151e-25,1.746249384069363e-39
2004-06-04,0,1.0,5.197817448191267e-27,8.55587767060973e-33
2004-06-07,0,1.0,1.1038349297317964e-26,1.4935756499505806e-30
2004-06-08,0,1.0,1.2101668277481589e-23,1.2224060900500691e-31
2004-06-09,0,1.0,2.9097299165783334e-21,5.483123536989247e-30
2004-06-10,0,1.0,7.444032725617113e-20,8.991104014354046e-29
2004-06-11,0,1.0,1.5807401961817604e-17,5.206030844483451e-28
2004-06-14,0,1.0,1.3998165499778124e-17,1.6118041532497686e-26
2004-06-15,0,1.0,8.416259622935617e-19,8.645133312416803e-27
2004-06-16,0,1.0,2.3160087734820718e-21,1.179205068283583e-28
2004-06-17,0,1.0,2.3231771612440196e-21,2.2686021618457853e-29
2004-06-18,0,1.0,7.191206014346921e-19,1.3434954746890416e-20
2004-06-21,0,1.0,4.127155201106102e-19,4.03886062704043e-18
2004-06-22,0,1.0,1.1764650537719492e-18,1.7363138064130096e-17
2004-06-23,0,0.9999999999997726,7.089833494329309e-17,2.4933616764587174e-13
2004-06-24,0,0.9999999997488658,1.5911333473414082e-19,2.5108555051247115e-10
2004-06-25,0,0.9999999800745629,1.0028563532526754e-18,1.9925435707725304e-08
2004-06-28,0,0.9999998076802016,1.9781075652992207e-18,1.923197949335766e-07
2004-06-29,0,0.9998699387564881,4.358038782212269e-19,0.00013006124353222035
2004-06-30,0,0.9999975995807906,6.0745043127471944e-21,2.4004192221039466e-06
2004-07-01,0,0.9999999838337318,1.2869256134810318e-21,1.6166264730419415e-08
2004-07-02,0,0.9999999999986358,4.6549610897839946e-17,1.314126514436523e-12
2004-07-05,0,1.0,6.167752820851855e-16,7.35334165793335e-15
2004-07-06,0,1.0,3.3523194500492903e-17,4.236669740390147e-17
2004-07-07,0,1.0,1.6300514541448595e-15,7.171671290425197e-17
2004-07-08,0,1.0,3.69066120681806e-15,2.633843538509507e-16
2004-07-09,0,1.0,3.710152966856388e-17,2.134481524521602e-15
2004-07-12,0,0.9999999977377456,4.598188166499299e-19,2.262252019971738e-09
2004-07-13,0,0.999999990869469,1.9879871840750003e-22,9.13049597955129e-09
2004-07-14,0,0.9999999999645297,1.8796759947461992e-25,3.548271487638813e-11
2004-07-15,0,0.9999999656338338,1.454800880036922e-22,3.436615455649723e-08
2004-07-16,0,0.9999872947920436,1.4629191287878612e-17,1.2705207970474278e-05
2004-07-19,0,0.9638070328053462,1.470395085443974e-16,0.03619296719469162
2004-07-20,2,0.41162054581577806,7.82890287131183e-18,0.5883794541842058
2004-07-21,0,0.9989919359788018,1.5951486116991362e-19,0.0010080640212243076
2004-07-22,0,0.9999842082616842,1.3045352952730173e-19,1.5791738330115364e-05
2004-07-23,0,0.9999999999997726,5.562372363378442e-23,2.154111504093113e-13
2004-07-26,0,1.0,4.102973415330733e-24,2.933654874550554e-16
2004-07-27,0,0.9999999999997726,7.009257049516e-21,1.7558113560830536e-13
2004-07-28,0,0.9999999006385045,2.034471247314294e-15,9.9361461512896e-08
2004-07-29,0,0.9999996199020001,1.281673915344074e-15,3.800979658956528e-07
2004-07-30,0,0.9999999981389465,1.311240371845001e-17,1.861062927980286e-09
2004-08-02,0,0.9999999999637339,1.0489106130257363e-18,3.628725277490301e-11
2004-08-03,0,0.9999999994921609,1.9884969900570795e-18,5.078861022863032e-10
2004-08-04,0,0.9999999994018935,4.827495978961782e-19,5.981214444458904e-10
2004-08-05,0,0.9999999999899956,3.0500027568443483e-16,1.005944776440715e-11
2004-08-06,0,0.9999999999986358,6.3612823367227195e-18,1.3883383704216024e-12
2004-08-09,0,0.999999999998181,2.3274389969441185e-20,1.8668259709288773e-12
2004-08-10,0,0.9999999999994316,3.343328669462529e-21,5.469230392731794e-13
2004-08-11,0,1.0,4.5982406281593944e-23,2.915756913166943e-14
2004-08-12,0,1.0,1.6437021673500364e-21,3.6842136398564264e-16
2004-08-13,0,0.9999999999997726,6.486266182489707e-21,1.7180279007496443e-13
2004-08-16,0,0.9999999999648708,1.8013002431079677e-20,3.5127865692194664e-11
2004-08-17,0,0.999999999996021,5.938058433465032e-23,3.956712507877699e-12
2004-08-18,0,0.9999999982212557,6.957544673271551e-18,1.778774769327963e-09
2004-08-19,0,0.9999999940757789,1.46961359074067e-15,5.924247008329275e-09
2004-08-20,0,0.9999999926350256,1.1319583772685238e-14,7.3650021629863145e-09
2004-08-23,0,0.9999999827252851,9.402084032782213e-17,1.727466312704237e-08
